gene_name	chrom	bin	bin_index	bin_start	bin_end
LINC02271	4	chr04_bin003	56	54657267	73988276
ADGRL3	4	chr04_bin003	56	54657267	73988276
ADGRL3-AS1	4	chr04_bin003	56	54657267	73988276
TECRL	4	chr04_bin003	56	54657267	73988276
LINC02232	4	chr04_bin003	56	54657267	73988276
LINC02835	4	chr04_bin003	56	54657267	73988276
EPHA5	4	chr04_bin003	56	54657267	73988276
EPHA5-AS1	4	chr04_bin003	56	54657267	73988276
CENPC	4	chr04_bin003	56	54657267	73988276
STAP1	4	chr04_bin003	56	54657267	73988276
UBA6	4	chr04_bin003	56	54657267	73988276
GNRHR	4	chr04_bin003	56	54657267	73988276
TMPRSS11D	4	chr04_bin003	56	54657267	73988276
TMPRSS11A	4	chr04_bin003	56	54657267	73988276
TMPRSS11F	4	chr04_bin003	56	54657267	73988276
TMPRSS11B	4	chr04_bin003	56	54657267	73988276
YTHDC1	4	chr04_bin003	56	54657267	73988276
TMPRSS11E	4	chr04_bin003	56	54657267	73988276
UGT2B17	4	chr04_bin003	56	54657267	73988276
UGT2B15	4	chr04_bin003	56	54657267	73988276
UGT2B10	4	chr04_bin003	56	54657267	73988276
UGT2A3	4	chr04_bin003	56	54657267	73988276
UGT2B7	4	chr04_bin003	56	54657267	73988276
UGT2B11	4	chr04_bin003	56	54657267	73988276
UGT2B28	4	chr04_bin003	56	54657267	73988276
UGT2B4	4	chr04_bin003	56	54657267	73988276
UGT2A1	4	chr04_bin003	56	54657267	73988276
UGT2A2	4	chr04_bin003	56	54657267	73988276
SULT1B1	4	chr04_bin003	56	54657267	73988276
SULT1E1	4	chr04_bin003	56	54657267	73988276
CSN1S1	4	chr04_bin003	56	54657267	73988276
CSN2	4	chr04_bin003	56	54657267	73988276
STATH	4	chr04_bin003	56	54657267	73988276
HTN3	4	chr04_bin003	56	54657267	73988276
HTN1	4	chr04_bin003	56	54657267	73988276
PRR27	4	chr04_bin003	56	54657267	73988276
ODAM	4	chr04_bin003	56	54657267	73988276
FDCSP	4	chr04_bin003	56	54657267	73988276
CSN3	4	chr04_bin003	56	54657267	73988276
CABS1	4	chr04_bin003	56	54657267	73988276
SMR3A	4	chr04_bin003	56	54657267	73988276
SMR3B	4	chr04_bin003	56	54657267	73988276
OPRPN	4	chr04_bin003	56	54657267	73988276
MUC7	4	chr04_bin003	56	54657267	73988276
AMTN	4	chr04_bin003	56	54657267	73988276
AMBN	4	chr04_bin003	56	54657267	73988276
ENAM	4	chr04_bin003	56	54657267	73988276
JCHAIN	4	chr04_bin003	56	54657267	73988276
UTP3	4	chr04_bin003	56	54657267	73988276
RUFY3	4	chr04_bin003	56	54657267	73988276
GRSF1	4	chr04_bin003	56	54657267	73988276
MOB1B	4	chr04_bin003	56	54657267	73988276
DCK	4	chr04_bin003	56	54657267	73988276
SLC4A4	4	chr04_bin003	56	54657267	73988276
GC	4	chr04_bin003	56	54657267	73988276
NPFFR2	4	chr04_bin003	56	54657267	73988276
ADAMTS3	4	chr04_bin003	56	54657267	73988276
COX18	4	chr04_bin003	56	54657267	73988276
ANKRD17	4	chr04_bin003	56	54657267	73988276
ALB	4	chr04_bin003	56	54657267	73988276
AFP	4	chr04_bin003	56	54657267	73988276
AFM	4	chr04_bin003	56	54657267	73988276
LINC02499	4	chr04_bin003	56	54657267	73988276
RASSF6	4	chr04_bin003	56	54657267	73988276
UMLILO	4	chr04_bin003	56	54657267	73988276
CXCL8	4	chr04_bin003	56	54657267	73988276
CXCL6	4	chr04_bin003	56	54657267	73988276
PF4V1	4	chr04_bin003	56	54657267	73988276
CXCL1	4	chr04_bin003	56	54657267	73988276
PF4	4	chr04_bin003	56	54657267	73988276
PPBP	4	chr04_bin003	56	54657267	73988276
CXCL5	4	chr04_bin004	57	73995642	88506163
CXCL3	4	chr04_bin004	57	73995642	88506163
CXCL2	4	chr04_bin004	57	73995642	88506163
MTHFD2L	4	chr04_bin004	57	73995642	88506163
EPGN	4	chr04_bin004	57	73995642	88506163
EREG	4	chr04_bin004	57	73995642	88506163
AREG	4	chr04_bin004	57	73995642	88506163
BTC	4	chr04_bin004	57	73995642	88506163
PARM1	4	chr04_bin004	57	73995642	88506163
LINC02562	4	chr04_bin004	57	73995642	88506163
LINC02483	4	chr04_bin004	57	73995642	88506163
RCHY1	4	chr04_bin004	57	73995642	88506163
THAP6	4	chr04_bin004	57	73995642	88506163
ODAPH	4	chr04_bin004	57	73995642	88506163
CDKL2	4	chr04_bin004	57	73995642	88506163
G3BP2	4	chr04_bin004	57	73995642	88506163
USO1	4	chr04_bin004	57	73995642	88506163
PPEF2	4	chr04_bin004	57	73995642	88506163
NAAA	4	chr04_bin004	57	73995642	88506163
SDAD1	4	chr04_bin004	57	73995642	88506163
CXCL9	4	chr04_bin004	57	73995642	88506163
ART3	4	chr04_bin004	57	73995642	88506163
CXCL10	4	chr04_bin004	57	73995642	88506163
CXCL11	4	chr04_bin004	57	73995642	88506163
NUP54	4	chr04_bin004	57	73995642	88506163
SCARB2	4	chr04_bin004	57	73995642	88506163
FAM47E	4	chr04_bin004	57	73995642	88506163
STBD1	4	chr04_bin004	57	73995642	88506163
CCDC158	4	chr04_bin004	57	73995642	88506163
SHROOM3	4	chr04_bin004	57	73995642	88506163
SOWAHB	4	chr04_bin004	57	73995642	88506163
SEPTIN11	4	chr04_bin004	57	73995642	88506163
CCNI	4	chr04_bin004	57	73995642	88506163
CCNG2	4	chr04_bin004	57	73995642	88506163
CXCL13	4	chr04_bin004	57	73995642	88506163
CNOT6L	4	chr04_bin004	57	73995642	88506163
MRPL1	4	chr04_bin004	57	73995642	88506163
FRAS1	4	chr04_bin004	57	73995642	88506163
ANXA3	4	chr04_bin004	57	73995642	88506163
LINC01094	4	chr04_bin004	57	73995642	88506163
BMP2K	4	chr04_bin004	57	73995642	88506163
PAQR3	4	chr04_bin004	57	73995642	88506163
LINC01088	4	chr04_bin004	57	73995642	88506163
NAA11	4	chr04_bin004	57	73995642	88506163
GK2	4	chr04_bin004	57	73995642	88506163
LINC00989	4	chr04_bin004	57	73995642	88506163
LINC02469	4	chr04_bin004	57	73995642	88506163
PCAT4	4	chr04_bin004	57	73995642	88506163
ANTXR2	4	chr04_bin004	57	73995642	88506163
PRDM8	4	chr04_bin004	57	73995642	88506163
FGF5	4	chr04_bin004	57	73995642	88506163
CFAP299	4	chr04_bin004	57	73995642	88506163
BMP3	4	chr04_bin004	57	73995642	88506163
PRKG2	4	chr04_bin004	57	73995642	88506163
RASGEF1B	4	chr04_bin004	57	73995642	88506163
HNRNPD	4	chr04_bin004	57	73995642	88506163
HNRNPDL	4	chr04_bin004	57	73995642	88506163
ENOPH1	4	chr04_bin004	57	73995642	88506163
TMEM150C	4	chr04_bin004	57	73995642	88506163
LINC00575	4	chr04_bin004	57	73995642	88506163
SCD5	4	chr04_bin004	57	73995642	88506163
SEC31A	4	chr04_bin004	57	73995642	88506163
THAP9-AS1	4	chr04_bin004	57	73995642	88506163
THAP9	4	chr04_bin004	57	73995642	88506163
LIN54	4	chr04_bin004	57	73995642	88506163
COPS4	4	chr04_bin004	57	73995642	88506163
PLAC8	4	chr04_bin004	57	73995642	88506163
COQ2	4	chr04_bin004	57	73995642	88506163
HPSE	4	chr04_bin004	57	73995642	88506163
HELQ	4	chr04_bin004	57	73995642	88506163
MRPS18C	4	chr04_bin004	57	73995642	88506163
ABRAXAS1	4	chr04_bin004	57	73995642	88506163
GPAT3	4	chr04_bin004	57	73995642	88506163
NKX6-1	4	chr04_bin004	57	73995642	88506163
CDS1	4	chr04_bin004	57	73995642	88506163
WDFY3	4	chr04_bin004	57	73995642	88506163
WDFY3-AS1	4	chr04_bin004	57	73995642	88506163
WDFY3-AS2	4	chr04_bin004	57	73995642	88506163
ARHGAP24	4	chr04_bin004	57	73995642	88506163
MAPK10	4	chr04_bin004	57	73995642	88506163
PTPN13	4	chr04_bin004	57	73995642	88506163
SLC10A6	4	chr04_bin004	57	73995642	88506163
C4orf36	4	chr04_bin004	57	73995642	88506163
AFF1	4	chr04_bin004	57	73995642	88506163
KLHL8	4	chr04_bin004	57	73995642	88506163
HSD17B13	4	chr04_bin004	57	73995642	88506163
HSD17B11	4	chr04_bin004	57	73995642	88506163
NUDT9	4	chr04_bin004	57	73995642	88506163
SPARCL1	4	chr04_bin004	57	73995642	88506163
DSPP	4	chr04_bin004	57	73995642	88506163
DMP1	4	chr04_bin004	57	73995642	88506163
IBSP	4	chr04_bin004	57	73995642	88506163
MEPE	4	chr04_bin004	57	73995642	88506163
SPP1	4	chr04_bin004	57	73995642	88506163
PKD2	4	chr04_bin004	57	73995642	88506163
ABCG2	4	chr04_bin004	57	73995642	88506163
PPM1K	4	chr04_bin004	57	73995642	88506163
PPM1K-DT	4	chr04_bin004	57	73995642	88506163
HERC6	4	chr04_bin004	57	73995642	88506163
HERC5	4	chr04_bin004	57	73995642	88506163
PIGY	4	chr04_bin005	58	88520998	110199199
PYURF	4	chr04_bin005	58	88520998	110199199
HERC3	4	chr04_bin005	58	88520998	110199199
PIGY-DT	4	chr04_bin005	58	88520998	110199199
NAP1L5	4	chr04_bin005	58	88520998	110199199
FAM13A-AS1	4	chr04_bin005	58	88520998	110199199
FAM13A	4	chr04_bin005	58	88520998	110199199
TIGD2	4	chr04_bin005	58	88520998	110199199
GPRIN3	4	chr04_bin005	58	88520998	110199199
SNCA	4	chr04_bin005	58	88520998	110199199
SNCA-AS1	4	chr04_bin005	58	88520998	110199199
MMRN1	4	chr04_bin005	58	88520998	110199199
CCSER1	4	chr04_bin005	58	88520998	110199199
LNCPRESS2	4	chr04_bin005	58	88520998	110199199
GRID2	4	chr04_bin005	58	88520998	110199199
ATOH1	4	chr04_bin005	58	88520998	110199199
SMARCAD1	4	chr04_bin005	58	88520998	110199199
HPGDS	4	chr04_bin005	58	88520998	110199199
PDLIM5	4	chr04_bin005	58	88520998	110199199
BMPR1B-DT	4	chr04_bin005	58	88520998	110199199
BMPR1B	4	chr04_bin005	58	88520998	110199199
UNC5C	4	chr04_bin005	58	88520998	110199199
PDHA2	4	chr04_bin005	58	88520998	110199199
LINC02267	4	chr04_bin005	58	88520998	110199199
STPG2	4	chr04_bin005	58	88520998	110199199
STPG2-AS1	4	chr04_bin005	58	88520998	110199199
RAP1GDS1	4	chr04_bin005	58	88520998	110199199
TSPAN5	4	chr04_bin005	58	88520998	110199199
EIF4E	4	chr04_bin005	58	88520998	110199199
METAP1	4	chr04_bin005	58	88520998	110199199
ADH5	4	chr04_bin005	58	88520998	110199199
ADH4	4	chr04_bin005	58	88520998	110199199
ADH6	4	chr04_bin005	58	88520998	110199199
ADH1A	4	chr04_bin005	58	88520998	110199199
ADH1B	4	chr04_bin005	58	88520998	110199199
ADH1C	4	chr04_bin005	58	88520998	110199199
ADH7	4	chr04_bin005	58	88520998	110199199
C4orf17	4	chr04_bin005	58	88520998	110199199
TRMT10A	4	chr04_bin005	58	88520998	110199199
MTTP	4	chr04_bin005	58	88520998	110199199
C4orf54	4	chr04_bin005	58	88520998	110199199
DAPP1	4	chr04_bin005	58	88520998	110199199
LAMTOR3	4	chr04_bin005	58	88520998	110199199
DNAJB14	4	chr04_bin005	58	88520998	110199199
DDIT4L	4	chr04_bin005	58	88520998	110199199
EMCN	4	chr04_bin005	58	88520998	110199199
LINC01216	4	chr04_bin005	58	88520998	110199199
LINC01217	4	chr04_bin005	58	88520998	110199199
LINC01218	4	chr04_bin005	58	88520998	110199199
PPP3CA	4	chr04_bin005	58	88520998	110199199
BANK1	4	chr04_bin005	58	88520998	110199199
SLC39A8	4	chr04_bin005	58	88520998	110199199
NFKB1	4	chr04_bin005	58	88520998	110199199
MANBA	4	chr04_bin005	58	88520998	110199199
UBE2D3	4	chr04_bin005	58	88520998	110199199
UBE2D3-AS1	4	chr04_bin005	58	88520998	110199199
CISD2	4	chr04_bin005	58	88520998	110199199
SLC9B1	4	chr04_bin005	58	88520998	110199199
SLC9B2	4	chr04_bin005	58	88520998	110199199
BDH2	4	chr04_bin005	58	88520998	110199199
CENPE	4	chr04_bin005	58	88520998	110199199
LINC02428	4	chr04_bin005	58	88520998	110199199
TACR3	4	chr04_bin005	58	88520998	110199199
LINC02503	4	chr04_bin005	58	88520998	110199199
CXXC4	4	chr04_bin005	58	88520998	110199199
CXXC4-AS1	4	chr04_bin005	58	88520998	110199199
TET2	4	chr04_bin005	58	88520998	110199199
TET2-AS1	4	chr04_bin005	58	88520998	110199199
PPA2	4	chr04_bin005	58	88520998	110199199
ARHGEF38	4	chr04_bin005	58	88520998	110199199
ARHGEF38-IT1	4	chr04_bin005	58	88520998	110199199
INTS12	4	chr04_bin005	58	88520998	110199199
GSTCD	4	chr04_bin005	58	88520998	110199199
NPNT	4	chr04_bin005	58	88520998	110199199
TBCK	4	chr04_bin005	58	88520998	110199199
AIMP1	4	chr04_bin005	58	88520998	110199199
GIMD1	4	chr04_bin005	58	88520998	110199199
LINC02173	4	chr04_bin005	58	88520998	110199199
DKK2	4	chr04_bin005	58	88520998	110199199
PAPSS1	4	chr04_bin005	58	88520998	110199199
SGMS2	4	chr04_bin005	58	88520998	110199199
CYP2U1	4	chr04_bin005	58	88520998	110199199
HADH	4	chr04_bin005	58	88520998	110199199
LEF1	4	chr04_bin005	58	88520998	110199199
LEF1-AS1	4	chr04_bin005	58	88520998	110199199
RPL34	4	chr04_bin005	58	88520998	110199199
OSTC	4	chr04_bin005	58	88520998	110199199
ETNPPL	4	chr04_bin005	58	88520998	110199199
COL25A1	4	chr04_bin005	58	88520998	110199199
SEC24B-AS1	4	chr04_bin005	58	88520998	110199199
SEC24B	4	chr04_bin005	58	88520998	110199199
MCUB	4	chr04_bin005	58	88520998	110199199
CASP6	4	chr04_bin005	58	88520998	110199199
PLA2G12A	4	chr04_bin005	58	88520998	110199199
CFI	4	chr04_bin005	58	88520998	110199199
GAR1	4	chr04_bin005	58	88520998	110199199
RRH	4	chr04_bin005	58	88520998	110199199
LRIT3	4	chr04_bin005	58	88520998	110199199
EGF	4	chr04_bin005	58	88520998	110199199
ELOVL6	4	chr04_bin005	58	88520998	110199199
ENPEP	4	chr04_bin006	59	110365733	139740745
PANCR	4	chr04_bin006	59	110365733	139740745
PITX2	4	chr04_bin006	59	110365733	139740745
LINC01438	4	chr04_bin006	59	110365733	139740745
FAM241A	4	chr04_bin006	59	110365733	139740745
AP1AR	4	chr04_bin006	59	110365733	139740745
TIFA	4	chr04_bin006	59	110365733	139740745
ALPK1	4	chr04_bin006	59	110365733	139740745
NEUROG2	4	chr04_bin006	59	110365733	139740745
ZGRF1	4	chr04_bin006	59	110365733	139740745
LARP7	4	chr04_bin006	59	110365733	139740745
MIR302CHG	4	chr04_bin006	59	110365733	139740745
ANK2	4	chr04_bin006	59	110365733	139740745
CAMK2D	4	chr04_bin006	59	110365733	139740745
ARSJ	4	chr04_bin006	59	110365733	139740745
UGT8	4	chr04_bin006	59	110365733	139740745
NDST4	4	chr04_bin006	59	110365733	139740745
TRAM1L1	4	chr04_bin006	59	110365733	139740745
LINC02262	4	chr04_bin006	59	110365733	139740745
LINC01378	4	chr04_bin006	59	110365733	139740745
LINC02264	4	chr04_bin006	59	110365733	139740745
NDST3	4	chr04_bin006	59	110365733	139740745
SNHG8	4	chr04_bin006	59	110365733	139740745
PRSS12	4	chr04_bin006	59	110365733	139740745
METTL14-DT	4	chr04_bin006	59	110365733	139740745
METTL14	4	chr04_bin006	59	110365733	139740745
SEC24D	4	chr04_bin006	59	110365733	139740745
SYNPO2	4	chr04_bin006	59	110365733	139740745
MYOZ2	4	chr04_bin006	59	110365733	139740745
USP53	4	chr04_bin006	59	110365733	139740745
C4orf3	4	chr04_bin006	59	110365733	139740745
FABP2	4	chr04_bin006	59	110365733	139740745
PDE5A	4	chr04_bin006	59	110365733	139740745
LINC01365	4	chr04_bin006	59	110365733	139740745
LINC02502	4	chr04_bin006	59	110365733	139740745
MAD2L1	4	chr04_bin006	59	110365733	139740745
PRDM5	4	chr04_bin006	59	110365733	139740745
NDNF	4	chr04_bin006	59	110365733	139740745
TNIP3	4	chr04_bin006	59	110365733	139740745
QRFPR	4	chr04_bin006	59	110365733	139740745
ANXA5	4	chr04_bin006	59	110365733	139740745
EXOSC9	4	chr04_bin006	59	110365733	139740745
CCNA2	4	chr04_bin006	59	110365733	139740745
BBS7	4	chr04_bin006	59	110365733	139740745
TRPC3	4	chr04_bin006	59	110365733	139740745
ADAD1	4	chr04_bin006	59	110365733	139740745
IL2	4	chr04_bin006	59	110365733	139740745
IL21	4	chr04_bin006	59	110365733	139740745
IL21-AS1	4	chr04_bin006	59	110365733	139740745
BBS12	4	chr04_bin006	59	110365733	139740745
FGF2	4	chr04_bin006	59	110365733	139740745
NUDT6	4	chr04_bin006	59	110365733	139740745
SPRY1	4	chr04_bin006	59	110365733	139740745
LINC02435	4	chr04_bin006	59	110365733	139740745
LINC01091	4	chr04_bin006	59	110365733	139740745
LINC02516	4	chr04_bin006	59	110365733	139740745
ANKRD50	4	chr04_bin006	59	110365733	139740745
FAT4	4	chr04_bin006	59	110365733	139740745
LINC02379	4	chr04_bin006	59	110365733	139740745
INTU	4	chr04_bin006	59	110365733	139740745
SLC25A31	4	chr04_bin006	59	110365733	139740745
HSPA4L	4	chr04_bin006	59	110365733	139740745
PLK4	4	chr04_bin006	59	110365733	139740745
MFSD8	4	chr04_bin006	59	110365733	139740745
ABHD18	4	chr04_bin006	59	110365733	139740745
LARP1B	4	chr04_bin006	59	110365733	139740745
PGRMC2	4	chr04_bin006	59	110365733	139740745
LINC02615	4	chr04_bin006	59	110365733	139740745
JADRR	4	chr04_bin006	59	110365733	139740745
JADE1	4	chr04_bin006	59	110365733	139740745
SCLT1	4	chr04_bin006	59	110365733	139740745
C4orf33	4	chr04_bin006	59	110365733	139740745
LINC02466	4	chr04_bin006	59	110365733	139740745
LINC02465	4	chr04_bin006	59	110365733	139740745
LINC02479	4	chr04_bin006	59	110365733	139740745
LINC02377	4	chr04_bin006	59	110365733	139740745
SNHG27	4	chr04_bin006	59	110365733	139740745
LINC01256	4	chr04_bin006	59	110365733	139740745
PCDH10	4	chr04_bin006	59	110365733	139740745
PABPC4L	4	chr04_bin006	59	110365733	139740745
LINC02462	4	chr04_bin006	59	110365733	139740745
LINC02485	4	chr04_bin006	59	110365733	139740745
LINC00613	4	chr04_bin006	59	110365733	139740745
LINC02511	4	chr04_bin006	59	110365733	139740745
LINC02510	4	chr04_bin006	59	110365733	139740745
PCDH18	4	chr04_bin006	59	110365733	139740745
LINC02172	4	chr04_bin006	59	110365733	139740745
LINC00616	4	chr04_bin006	59	110365733	139740745
SLC7A11-AS1	4	chr04_bin006	59	110365733	139740745
SLC7A11	4	chr04_bin006	59	110365733	139740745
LINC00498	4	chr04_bin006	59	110365733	139740745
LINC00499	4	chr04_bin006	59	110365733	139740745
NOCT	4	chr04_bin006	59	110365733	139740745
ELF2	4	chr04_bin006	59	110365733	139740745
MGARP	4	chr04_bin006	59	110365733	139740745
NDUFC1	4	chr04_bin006	59	110365733	139740745
NAA15	4	chr04_bin006	59	110365733	139740745
RAB33B	4	chr04_bin006	59	110365733	139740745
SETD7	4	chr04_bin006	59	110365733	139740745
MGST2	4	chr04_bin006	59	110365733	139740745
MAML3	4	chr04_bin007	60	139716753	162164004
SCOC	4	chr04_bin007	60	139716753	162164004
SCOC-AS1	4	chr04_bin007	60	139716753	162164004
CLGN	4	chr04_bin007	60	139716753	162164004
MGAT4D	4	chr04_bin007	60	139716753	162164004
ELMOD2	4	chr04_bin007	60	139716753	162164004
UCP1	4	chr04_bin007	60	139716753	162164004
TBC1D9	4	chr04_bin007	60	139716753	162164004
RNF150	4	chr04_bin007	60	139716753	162164004
ZNF330	4	chr04_bin007	60	139716753	162164004
LINC02432	4	chr04_bin007	60	139716753	162164004
LINC02276	4	chr04_bin007	60	139716753	162164004
IL15	4	chr04_bin007	60	139716753	162164004
INPP4B	4	chr04_bin007	60	139716753	162164004
USP38	4	chr04_bin007	60	139716753	162164004
GAB1	4	chr04_bin007	60	139716753	162164004
SMARCA5-AS1	4	chr04_bin007	60	139716753	162164004
SMARCA5	4	chr04_bin007	60	139716753	162164004
FREM3	4	chr04_bin007	60	139716753	162164004
GYPE	4	chr04_bin007	60	139716753	162164004
GYPB	4	chr04_bin007	60	139716753	162164004
GYPA	4	chr04_bin007	60	139716753	162164004
HHIP-AS1	4	chr04_bin007	60	139716753	162164004
HHIP	4	chr04_bin007	60	139716753	162164004
ANAPC10	4	chr04_bin007	60	139716753	162164004
ABCE1	4	chr04_bin007	60	139716753	162164004
OTUD4	4	chr04_bin007	60	139716753	162164004
LINC02266	4	chr04_bin007	60	139716753	162164004
SMAD1-AS2	4	chr04_bin007	60	139716753	162164004
SMAD1	4	chr04_bin007	60	139716753	162164004
SMAD1-AS1	4	chr04_bin007	60	139716753	162164004
MMAA	4	chr04_bin007	60	139716753	162164004
C4orf51	4	chr04_bin007	60	139716753	162164004
ZNF827	4	chr04_bin007	60	139716753	162164004
LINC01095	4	chr04_bin007	60	139716753	162164004
LSM6	4	chr04_bin007	60	139716753	162164004
REELD1	4	chr04_bin007	60	139716753	162164004
SLC10A7	4	chr04_bin007	60	139716753	162164004
POU4F2	4	chr04_bin007	60	139716753	162164004
TTC29	4	chr04_bin007	60	139716753	162164004
EDNRA	4	chr04_bin007	60	139716753	162164004
LINC02507	4	chr04_bin007	60	139716753	162164004
TMEM184C	4	chr04_bin007	60	139716753	162164004
PRMT9	4	chr04_bin007	60	139716753	162164004
ARHGAP10	4	chr04_bin007	60	139716753	162164004
NR3C2	4	chr04_bin007	60	139716753	162164004
LINC02355	4	chr04_bin007	60	139716753	162164004
LINC02430	4	chr04_bin007	60	139716753	162164004
IQCM	4	chr04_bin007	60	139716753	162164004
DCLK2	4	chr04_bin007	60	139716753	162164004
LRBA	4	chr04_bin007	60	139716753	162164004
MAB21L2	4	chr04_bin007	60	139716753	162164004
RPS3A	4	chr04_bin007	60	139716753	162164004
SH3D19	4	chr04_bin007	60	139716753	162164004
PRSS48	4	chr04_bin007	60	139716753	162164004
GATB	4	chr04_bin007	60	139716753	162164004
LINC02273	4	chr04_bin007	60	139716753	162164004
FBXW7	4	chr04_bin007	60	139716753	162164004
FBXW7-AS1	4	chr04_bin007	60	139716753	162164004
MIR4453HG	4	chr04_bin007	60	139716753	162164004
TMEM154	4	chr04_bin007	60	139716753	162164004
TIGD4	4	chr04_bin007	60	139716753	162164004
ARFIP1	4	chr04_bin007	60	139716753	162164004
FHDC1	4	chr04_bin007	60	139716753	162164004
TRIM2	4	chr04_bin007	60	139716753	162164004
MND1	4	chr04_bin007	60	139716753	162164004
TMEM131L	4	chr04_bin007	60	139716753	162164004
TLR2	4	chr04_bin007	60	139716753	162164004
RNF175	4	chr04_bin007	60	139716753	162164004
SFRP2	4	chr04_bin007	60	139716753	162164004
DCHS2	4	chr04_bin007	60	139716753	162164004
PLRG1	4	chr04_bin007	60	139716753	162164004
FGB	4	chr04_bin007	60	139716753	162164004
FGA	4	chr04_bin007	60	139716753	162164004
FGG	4	chr04_bin007	60	139716753	162164004
LRAT	4	chr04_bin007	60	139716753	162164004
RBM46	4	chr04_bin007	60	139716753	162164004
NPY2R	4	chr04_bin007	60	139716753	162164004
MAP9	4	chr04_bin007	60	139716753	162164004
GUCY1A1	4	chr04_bin007	60	139716753	162164004
GUCY1B1	4	chr04_bin007	60	139716753	162164004
ASIC5	4	chr04_bin007	60	139716753	162164004
TDO2	4	chr04_bin007	60	139716753	162164004
CTSO	4	chr04_bin007	60	139716753	162164004
LINC02272	4	chr04_bin007	60	139716753	162164004
PDGFC	4	chr04_bin007	60	139716753	162164004
GLRB	4	chr04_bin007	60	139716753	162164004
GRIA2	4	chr04_bin007	60	139716753	162164004
LINC02433	4	chr04_bin007	60	139716753	162164004
GASK1B	4	chr04_bin007	60	139716753	162164004
TMEM144	4	chr04_bin007	60	139716753	162164004
RXFP1	4	chr04_bin007	60	139716753	162164004
C4orf46	4	chr04_bin007	60	139716753	162164004
ETFDH	4	chr04_bin007	60	139716753	162164004
PPID	4	chr04_bin007	60	139716753	162164004
FNIP2	4	chr04_bin007	60	139716753	162164004
RAPGEF2	4	chr04_bin007	60	139716753	162164004
LINC02233	4	chr04_bin007	60	139716753	162164004
LINC02477	4	chr04_bin007	60	139716753	162164004
FSTL5	4	chr04_bin007	60	139716753	162164004
NAF1	4	chr04_bin008	61	163110073	186088073
NPY1R	4	chr04_bin008	61	163110073	186088073
NPY5R	4	chr04_bin008	61	163110073	186088073
TKTL2	4	chr04_bin008	61	163110073	186088073
TMA16	4	chr04_bin008	61	163110073	186088073
SMIM31	4	chr04_bin008	61	163110073	186088073
APELA	4	chr04_bin008	61	163110073	186088073
TRIM61	4	chr04_bin008	61	163110073	186088073
FAM218A	4	chr04_bin008	61	163110073	186088073
TRIM60	4	chr04_bin008	61	163110073	186088073
TMEM192	4	chr04_bin008	61	163110073	186088073
KLHL2	4	chr04_bin008	61	163110073	186088073
MSMO1	4	chr04_bin008	61	163110073	186088073
CPE	4	chr04_bin008	61	163110073	186088073
LINC01179	4	chr04_bin008	61	163110073	186088073
TLL1	4	chr04_bin008	61	163110073	186088073
SPOCK3	4	chr04_bin008	61	163110073	186088073
ANXA10	4	chr04_bin008	61	163110073	186088073
DDX60	4	chr04_bin008	61	163110073	186088073
DDX60L	4	chr04_bin008	61	163110073	186088073
PALLD	4	chr04_bin008	61	163110073	186088073
CBR4	4	chr04_bin008	61	163110073	186088073
SH3RF1	4	chr04_bin008	61	163110073	186088073
NEK1	4	chr04_bin008	61	163110073	186088073
CLCN3	4	chr04_bin008	61	163110073	186088073
HPF1	4	chr04_bin008	61	163110073	186088073
LINC02275	4	chr04_bin008	61	163110073	186088073
MFAP3L	4	chr04_bin008	61	163110073	186088073
